Hair-0
-2.260307945997e-02	3.447483908751e-02	9.991499318265e-01
-1.860832101020e-01	3.093861810927e-02	9.820467610188e-01
-2.284796878393e-01	-1.625824665562e-01	9.598770618227e-01
-1.624633872833e-01	3.478632837188e-02	9.861011911314e-01
4.055027040422e-02	-3.894545201634e-02	9.984182126431e-01
-1.293491370068e-01	3.558590559924e-02	9.909603645345e-01
-2.108360443506e-01	-1.318805506122e-01	9.685843704979e-01
-9.880289874128e-02	3.497881149655e-02	9.944920663065e-01
6.188987044772e-02	-7.238756401046e-02	9.954545115236e-01
-7.478810283605e-02	2.854681217489e-02	9.967907599837e-01
-1.892050869223e-01	-1.084023577849e-01	9.759356351263e-01
-6.803273057811e-02	2.682310784398e-02	9.973224495897e-01
7.284039658770e-02	-9.811692772267e-02	9.925055894650e-01
-5.590506185399e-02	2.126125643452e-02	9.982096889101e-01
-1.910848588446e-01	-1.078165363743e-01	9.756342404839e-01
-5.723299753815e-02	2.282905322812e-02	9.980998037879e-01
8.153881433232e-02	-1.158921649326e-01	9.899093028478e-01
-5.444597251324e-02	1.991955104906e-02	9.983180092351e-01
-2.034383275071e-01	-1.153525039730e-01	9.722688140264e-01
-5.819649083783e-02	2.062720999531e-02	9.980920231431e-01
9.031276093313e-02	-1.295026826281e-01	9.874576752473e-01
-5.034490260683e-02	1.592698106415e-02	9.986048878589e-01
-2.160707126394e-01	-1.276883238375e-01	9.679923238823e-01
-5.871164305240e-02	1.741322794231e-02	9.981230998543e-01
1.035574830887e-01	-1.454769564748e-01	9.839269804366e-01
-5.572733015781e-02	1.461495075620e-02	9.983390545741e-01
-2.326857857274e-01	-1.451582508839e-01	9.616581551262e-01
-6.162151251637e-02	1.522802101771e-02	9.979834149780e-01
1.152044246692e-01	-1.559959024869e-01	9.810164213426e-01
-5.164013404248e-02	1.151688303328e-02	9.985993480677e-01
-2.371217227595e-01	-1.564422805427e-01	9.588008664233e-01
-5.325407212364e-02	1.116915475353e-02	9.985185295148e-01
1.335516198255e-01	-1.716130866077e-01	9.760701375142e-01
-4.303490662379e-02	8.100617629741e-03	9.990407283019e-01
-2.398543714546e-01	-1.683018382195e-01	9.561089748277e-01
-4.409457500033e-02	7.565032913579e-03	9.989987180835e-01
1.516345806941e-01	-1.830839028722e-01	9.713327125382e-01
-3.598051649857e-02	5.191045318730e-03	9.993390092861e-01
-2.379809444863e-01	-1.796904715101e-01	9.545032239390e-01
-3.553610804406e-02	4.332850789559e-03	9.993590002742e-01
1.654454243321e-01	-1.867476332353e-01	9.683765450736e-01
-3.161194801927e-02	3.001742954646e-03	9.994957099866e-01
-2.337400134309e-01	-1.903449031634e-01	9.534854083629e-01
-3.306225972223e-02	2.404155235862e-03	9.994504024811e-01
1.801063587264e-01	-1.888183532669e-01	9.653545095020e-01
-2.276680012557e-02	1.099536807222e-03	9.997401981669e-01
-2.245984856863e-01	-1.977355721280e-01	9.541782662284e-01
-1.711390738497e-02	4.452278944150e-04	9.998534472342e-01
1.985983637045e-01	-1.924405408819e-01	9.610022519011e-01
-8.620461243598e-03	3.847805937846e-05	9.999628423933e-01
-2.118611576992e-01	-2.018959562660e-01	9.562180047990e-01
-2.480198011818e-03	2.020708560698e-06	9.999969243021e-01
2.153067918103e-01	-1.927089734206e-01	9.573433224103e-01
4.935022984649e-03	2.700968896944e-04	9.999877862233e-01
-1.987883673015e-01	-2.045149872136e-01	9.584658601278e-01
1.063568328985e-02	8.479839251859e-04	9.999430799622e-01
2.320780702448e-01	-1.920635416310e-01	9.535467294725e-01
1.861735519072e-02	1.743276731454e-03	9.998251622519e-01
-1.866987475409e-01	-2.064394967549e-01	9.604823329173e-01
2.536104583133e-02	3.127500101451e-03	9.996734647361e-01
2.499187795170e-01	-1.913596241639e-01	9.491691618909e-01
3.111017427074e-02	4.322215068383e-03	9.995066160430e-01
-1.757938738012e-01	-2.078166585080e-01	9.622415239328e-01
3.321061146597e-02	5.760032635660e-03	9.994317772165e-01
2.596170960224e-01	-1.852282289398e-01	9.477813390528e-01
3.546292637509e-02	6.688821955449e-03	9.993486081012e-01
-1.660702260871e-01	-2.081554614396e-01	9.638941767021e-01
4.139456554269e-02	9.255863807448e-03	9.991000044684e-01
2.647480518929e-01	-1.768368399624e-01	9.479647678321e-01
4.101170527627e-02	9.839738253772e-03	9.991102139311e-01
-1.505460150461e-01	-1.983530361512e-01	9.684998556548e-01
5.087437476395e-02	1.346210355610e-02	9.986143248323e-01
2.662480341570e-01	-1.682001568540e-01	9.491157419102e-01
5.281780129439e-02	1.415319515895e-02	9.985038642555e-01
-1.350409976165e-01	-1.853393329486e-01	9.733515606526e-01
6.141566057295e-02	1.835248131460e-02	9.979435370130e-01
2.688310272396e-01	-1.621287248027e-01	9.494441296818e-01
6.371945724477e-02	1.915417914250e-02	9.977840188086e-01
-1.267315712333e-01	-1.774621996530e-01	9.759335410503e-01
6.202489384173e-02	2.110751494618e-02	9.978513844039e-01
2.577758169101e-01	-1.517575766979e-01	9.542123799926e-01
5.366683981883e-02	1.846723201531e-02	9.983881167390e-01
-1.151552477883e-01	-1.603913721322e-01	9.803131523408e-01
6.736078074069e-02	2.489301332937e-02	9.974180984449e-01
2.425339657614e-01	-1.412334349713e-01	9.598074766839e-01
6.962541008250e-02	2.532714388387e-02	9.972516422917e-01
-9.817842918964e-02	-1.311544463929e-01	9.864884729348e-01
8.024834029640e-02	3.205254697761e-02	9.962594230982e-01
2.403635551688e-01	-1.413601432400e-01	9.603346662751e-01
8.130048198331e-02	3.098325561327e-02	9.962079449095e-01
-8.616294583209e-02	-1.026022962463e-01	9.909837110521e-01
1.094891554347e-01	3.953723944895e-02	9.932013549824e-01
2.334277780808e-01	-1.465571618903e-01	9.612660769625e-01
1.292028599191e-01	4.167084332065e-02	9.907422277291e-01
-3.920250490128e-02	-1.868103071826e-02	9.990566463924e-01
2.135666438639e-01	6.225046333449e-02	9.749431616476e-01
2.348175600408e-01	-1.701841519799e-01	9.570256359739e-01
1.855801997382e-01	2.715510691641e-02	9.822538315698e-01
4.594618659694e-02	5.291952134573e-02	9.975412132828e-01

Hair-1
2.211507903409e-01	9.751274095905e-01	1.479401895937e-02
8.393768792391e-01	5.434921979804e-01	-7.917406978858e-03
2.843046059351e-01	9.586284618114e-01	1.422544372292e-02
-4.617249272690e-01	8.863195072673e-01	3.532453221160e-02
3.032727898954e-01	9.528653337059e-01	8.559832396761e-03
8.731061334350e-01	4.871230895557e-01	-1.991922136777e-02
3.169008260465e-01	9.484539031749e-01	3.009983937716e-03
-4.471575610767e-01	8.941803197757e-01	2.217366225379e-02
3.154013565309e-01	9.489488926259e-01	-4.240693641182e-03
8.673622956652e-01	4.973532904899e-01	-1.795417771024e-02
2.917435140692e-01	9.564868259490e-01	-4.321317447546e-03
-4.611710418604e-01	8.872396824194e-01	1.127014151408e-02
2.735237482072e-01	9.618415814810e-01	-6.747688550072e-03
8.501073861914e-01	5.265031434060e-01	-1.057695261073e-02
2.605716666813e-01	9.654392679030e-01	-5.424621085458e-03
-4.800533892879e-01	8.772263276052e-01	4.765877615523e-03
2.637861277607e-01	9.645589008126e-01	-6.557870401538e-03
8.448084985914e-01	5.350165801291e-01	-7.473934348988e-03
2.569792883744e-01	9.664059704380e-01	-4.598439782854e-03
-4.834372418370e-01	8.753639461228e-01	5.137609701652e-03
2.504615307727e-01	9.681152206326e-01	-4.684141587232e-03
8.312047641162e-01	5.559536601529e-01	-3.764023529787e-03
2.358782399202e-01	9.717775160674e-01	-3.148840741270e-03
