Hair-0
9.033347533210e-01	3.300807729525e-01	2.739215339645e-01
5.191385338006e-01	7.924125810704e-01	-3.202771988210e-01
-9.166431004343e-02	9.823674528735e-01	1.629473589814e-01
4.448565289454e-01	6.539676527233e-01	-6.119060204363e-01
2.735503605243e-01	7.816066743869e-01	5.605900523653e-01
-3.998079508549e-01	6.976015333133e-01	-5.945634559508e-01
2.982699843321e-01	8.789011155367e-01	3.722470222244e-01
8.060589411948e-01	5.251163344233e-01	-2.729868470122e-01

Hair-1
2.004170875011e-02	9.897329185158e-01	-1.415170658141e-01
5.209412376257e-03	9.869701003243e-01	-1.608194114168e-01
-4.351897007174e-01	7.530194769902e-01	-4.935297272332e-01
-7.830527429768e-01	4.207393379654e-01	-4.580467347389e-01
-4.911130715555e-01	4.330829931526e-01	-7.558088858894e-01
3.730806730786e-01	8.855499657596e-01	-2.767888536746e-01
3.014348223438e-01	8.994030710122e-01	3.165614691216e-01
-6.747650744046e-02	9.033328495454e-01	4.235996740742e-01

Hair-2
-5.863648773825e-01	7.836772799862e-01	2.050028082871e-01
-7.713727028552e-01	6.289630396336e-01	9.690019641230e-02
4.246022520574e-01	8.332906686357e-01	3.540333163878e-01
2.209194911125e-01	7.996333631352e-01	-5.583735873121e-01
-4.018955884795e-01	8.550628561624e-01	3.276392039608e-01
1.838561012176e-01	7.211974222188e-01	-6.678856281057e-01
-4.843376447608e-01	8.530429513749e-01	1.942543924268e-01
-7.267294305717e-01	6.473578245832e-01	2.297654928223e-01

Hair-3
2.013482888309e-01	8.381847580018e-02	9.759269079697e-01
-3.788054335822e-01	5.273521318537e-01	7.605301917202e-01
-6.245619396807e-01	1.954793399542e-01	7.561152102381e-01
-7.114429344052e-01	1.268777007766e-01	6.911953415139e-01

Hair-4
1.179930347079e-01	6.268640304392e-01	7.701422797782e-01
-2.095195084874e-01	8.878218413097e-01	4.097242409922e-01
-2.038931050128e-02	-3.328000866535e-01	9.427769504717e-01
-9.964976111816e-01	6.949657445490e-02	4.650523678387e-02

Hair-5
3.641596405550e-01	9.301341687746e-01	-4.730945221391e-02
-7.867807702557e-01	1.916677394729e-01	-5.867192660901e-01
-9.467613959237e-01	-1.223025352875e-01	-2.978001830939e-01
3.985902452126e-02	3.415211985222e-01	-9.390285028284e-01
-7.952514760014e-01	-2.522233885435e-01	-5.513242713587e-01
-6.507809769826e-01	-3.069685639274e-01	-6.944454051672e-01
-4.007561415526e-01	-4.410473003824e-01	-8.030390985707e-01
6.247075537016e-01	-5.749997776631e-01	-5.283140430042e-01
6.835165648013e-01	-1.189079477897e-01	-7.201847024165e-01
7.278468666955e-01	-6.672170426468e-01	-1.583046324123e-01
9.405097848128e-01	-2.535769425015e-01	-2.261417230477e-01
6.656097762050e-01	-7.044190828215e-01	2.464901247054e-01
5.256099857501e-01	-7.606277989085e-01	3.810242701028e-01
-4.105787165163e-02	-9.263387466076e-01	-3.744472963034e-01
8.527579641448e-01	-4.066522108723e-01	-3.277771102140e-01
9.362669822233e-01	-3.218834531917e-01	-1.406953466173e-01
6.248419135365e-01	4.819765464771e-01	-6.142240566227e-01
7.499939933792e-01	-5.249828577258e-02	-6.593579755232e-01
4.421438570880e-02	8.939825447011e-01	-4.459151240609e-01
1.710654591303e-02	5.881639264158e-01	-8.085607965701e-01
-8.325610165633e-01	2.216869760109e-01	-5.076386887996e-01
-1.535014776994e-01	-9.692396786478e-01	1.923843592365e-01
-8.127522604058e-01	-1.244913211539e-01	-5.691534715370e-01
-4.367250140077e-01	-8.356099967632e-01	3.332074360655e-01
-3.636600305726e-01	-6.609913364875e-01	-6.563854319319e-01
-8.851469418136e-01	1.757202409634e-01	-4.308564590601e-01
-8.600702458018e-01	-7.467882959633e-02	-5.046803391222e-01
-7.694454094009e-01	3.273946353931e-01	-5.484218400718e-01
-8.762652540285e-01	2.517316986261e-01	-4.108410355469e-01
-4.519468119885e-01	5.938338658622e-01	-6.656616399407e-01
-2.810032869177e-01	9.318585575543e-01	-2.295142293065e-01
6.593939213707e-01	3.294927169020e-01	-6.757471464741e-01
4.209532966753e-01	9.056805927497e-01	-5.040819313017e-02
7.549929773148e-01	9.917033368100e-02	-6.481904420176e-01
4.988953987889e-01	8.642352610225e-01	-6.481353772701e-02
-5.273293521046e-01	5.908821191211e-01	-6.105588224831e-01

Hair-6
8.516524228139e-01	1.320347769433e-01	5.072030839740e-01
-1.438437872352e-01	9.890556713891e-01	3.283053101670e-02
-7.774346303105e-02	-7.816904505794e-01	6.188020632067e-01

Hair-7
-6.351645362010e-01	-1.397781059115e-01	7.596236522518e-01

Hair-8
-2.234093634209e-01	6.986333075537e-01	-6.797056406361e-01

